,0,1,2
122,23.45102012029629,48.08171664159684,32.14352625513648
123,19.566278643672238,40.116816268532126,28.98568944349974
124,18.177268477529868,37.26892338889773,29.034439208089957
125,18.222640687327697,37.36195020494716,31.324471955064116
126,17.981004175762596,36.86652193701942,33.21553023961042
127,17.59753407306611,36.08029171233001,34.89577975200508
128,17.309429444301685,35.48958968519752,36.821091459774294
129,17.873170641528475,36.645430427528126,40.77177700321633
130,18.616762467816187,38.17001960553279,45.54139499982575
131,18.780106883163292,38.50492528781948,49.28253558854701
132,18.389887595474377,37.70485718321256,51.80454979072168
133,17.599321585084247,36.083956655087654,53.2769748752549
134,16.924383333338888,34.70012816470533,55.13712410109204
135,16.15171069543514,33.11591448692807,56.73606392150794
136,15.176785836008508,31.117022302394492,57.61878595319599
137,13.713125921300602,30.800185104420287,58.39609297718471
138,14.587583592764666,32.764249191751226,57.395895147866916
139,15.595851837788123,35.028856748033775,56.847106350099196
140,16.173342594820976,36.325922224919346,54.7299996694652
141,16.77009711446619,37.66625482103604,52.77308016904217
142,17.427942003144214,39.14379863253181,51.06452257831107
143,17.499883924002212,39.30538283236418,47.78421227819645
144,18.83996815251568,42.31526128973449,47.965577886581265
145,19.284070103951063,43.312730604020985,45.78493319695251
146,19.275390051289133,43.29323488654286,42.67045876750439
147,18.956426524467545,42.576831075767394,39.10719817332906
148,17.772437456512964,39.917548089240825,34.13842880680775
149,17.502534196348837,39.31133544151556,31.264297569436646
150,17.0522019390069,38.29987263105027,28.278385128515666
151,17.705371663485064,39.76691585182912,27.20075583309041
152,17.865829148880973,40.127309264676526,25.360000000000007
153,19.216893257723772,43.16184893703958,25.121423324673017
154,22.08057738177761,49.59378878851018,26.477617266060278
155,23.416493450792693,52.594305406367624,25.63254324663693
156,23.996123235364255,53.89617521776553,23.83621753905448
157,24.595047612235465,55.24138139300594,22.008996223006786
158,24.79190488618157,55.68353006949942,19.804899169490383
159,24.725597670645644,55.53460162503054,17.431306381867028
160,22.24967584980098,55.06988018861647,15.914783083354001
161,22.271660619095147,55.12429440207185,18.176748882612547
162,22.725311126289103,56.247118808473246,20.888452789971176
163,22.31247945134304,55.22532455714042,22.863875180990163
164,22.106870982587655,54.716425739172905,25.049772647447337
165,20.455409579458824,50.628915331364304,25.46275026987714
166,17.06601385505128,42.239866532857796,23.212534251683028
167,16.499865242544907,40.838599544963394,24.415012475605536
168,16.427502731280644,40.659496044653025,26.34934791239837
169,16.270943251587813,40.2719977346876,28.206855623428254
170,16.174577780969084,40.03348482523592,30.233213960063644
171,17.271322397882205,42.74802300811267,34.74278128656775
172,17.930327234421014,44.37911721536763,38.75984288475949
173,18.249523383074838,45.16915540656182,42.34861032133724
174,18.1285895234013,44.86983360035096,45.12783148533553
175,17.373929310167043,43.00198402777851,46.37913377802566
176,16.695688733418706,41.32327969281522,47.79396440081278
177,16.227799424510305,40.165213015481996,49.83347358210964
178,15.606488992222715,38.627415732636585,51.44706264845148
179,15.158846201362449,37.519460945951764,53.700251695579965
180,14.469043772362904,35.81214002248036,55.16169866242071
181,13.698263580033458,33.904392101572064,56.30834193185577
182,13.225807955361885,32.735023396124866,58.7588184631298
183,11.402951578477797,31.32935197700218,57.74657392434638
184,12.27015534506579,33.711974743768685,57.41285610979004
185,13.035956953358479,35.815997370334884,56.507200945351634
186,13.445180420115612,36.94032960476105,54.107056583796485
187,14.198642453268603,39.01044952726526,53.13556511570126
188,14.740695111847579,40.49972696686634,51.36327991112747
189,15.111371313146307,41.51815145986381,49.069852826272346
190,15.542951708018757,42.703908849455175,47.059209738154564
191,16.25757660250004,44.66732461042264,45.90302511993054
192,16.57191658184229,45.53096660569731,43.62731553459756
193,17.166412332629303,47.16433025694635,42.11544418666205
194,17.319069300238912,47.58375182837616,39.5624064044268
195,17.041959674448023,46.822399388802175,36.201693688693425
196,15.186806745201997,41.72540860606362,29.9503719098932
197,14.287839916492153,39.255517543344595,26.103822956127672
198,15.230507984772151,41.845476774984796,25.710000000000008
199,15.639847806376231,42.970128691725584,24.313932236681286
200,16.74131270844327,45.99637863847658,23.87369265413316
201,19.062632359287175,52.37415196250648,24.81500259405457
202,20.43175519757956,56.13578604517443,24.13590281378721
203,20.549919881678665,56.46044084651372,21.868767964243265
204,20.957821713887157,57.58114191986072,19.909964947577866
205,20.94270397426567,57.53960627161748,17.558099565542847
206,18.27340448240649,56.239756143646936,15.84490194117632
207,18.472606481349242,56.85283685636544,18.276155262218275
208,18.725900052624638,57.63239431075205,20.86566301915918
209,18.509660668605147,56.966877918466345,22.99288764282647
210,18.11956966683475,55.76630126431739,24.889572884766736
211,18.15098078478146,55.86297474490625,27.389889543414732
212,17.604993947197745,54.18260004336047,29.028152553346622
213,16.12174586368631,49.61763183519059,28.918893847694008
214,14.345860880800803,44.15201985944711,27.89446213712853
215,13.502416171033426,41.55616396167849,28.37569372428291
216,13.102107281799514,40.32413988349837,29.688316345530147
217,12.690041807576483,39.05593275724383,30.945328490478328
218,12.511883209323226,38.50761697239356,32.78759237369653
219,13.923119740553233,42.850956411620466,39.166724030733285
220,14.396246035948481,44.307089421963134,43.44329553598116
221,14.22705667593137,43.78637811397326,46.03972252305611
222,13.782990054043236,42.41968158237912,47.83053208589375
223,13.356075685186198,41.10577425756425,49.720267145076214
224,12.877849471974802,39.633945314117874,51.46260556768061
225,12.337320758865141,37.970368992409746,52.98147973653741
226,12.017201942292466,36.985144580703995,55.53850860279364
227,11.38231279261459,35.031156696809205,56.71929051014902
228,10.883054313821747,33.494597095833306,58.613100022010435
229,9.454361304523069,32.97127617068433,59.40934269961249
230,9.977737364586478,34.79650540211001,57.93016544844546
231,10.465729379362456,36.49833580291878,56.29165117648733
232,10.97331474101137,38.26849632461541,54.79472102901519
233,11.410581008462445,39.7934250215287,52.985843072515976
234,11.904474057403435,41.51583477411813,51.47052613316413
235,12.244798390679609,42.70268676957599,49.3373849634442
236,12.457285195700893,43.44371632253282,46.80024741003265
237,12.471618299404327,43.493701795413244,43.694011501870925
238,12.02401846393168,41.93273566412512,39.27796659326498
239,11.165636575431144,38.93920226783692,33.9906088002242
240,11.37503634911234,39.66946606310974,32.242191462804726
241,11.678264130209378,40.72694700668138,30.782313662556817
242,11.967263745362441,41.73480843883063,29.284932354763008
243,12.269733541237066,42.78964597378941,27.815462179600928
244,13.64699080696384,47.5927128551698,28.585000000000008
245,15.403098677246973,53.71698880693789,29.71285520871903
246,15.979308325314674,55.726470656289685,28.274938967895498
247,16.259194414234205,56.702549445417795,26.262985043404417
248,16.496817964172102,57.53124124566797,24.180855604997117
249,16.631313935294703,58.00028443799934,21.961113402941194
250,16.614858060485712,57.94289598250442,19.58549710348417
251,16.793141483550265,58.564644167197144,17.46989561168141
252,14.186628225173816,56.89945799668862,15.712904228174034
253,14.359960252833767,57.59465478839826,18.147511712140272
254,14.586854773945054,58.50467900759515,20.76148120973289
255,14.418490406833083,57.82940641409562,22.878209898971978
256,14.298942818179894,57.34992722487523,25.088845760296262
257,13.81091640673035,55.39256019877148,26.620724307046657
258,13.657500636805624,54.77724315385367,28.764838063497685
259,13.294178179467698,53.32003636923732,30.46058844007736
260,12.454494346208236,49.95224846060198,30.933186779097852
261,10.91968907412979,43.796480738659454,29.31247286450876
262,10.296955565000713,41.29883305357068,29.80303163280036
263,9.950181948918198,39.908000045933655,30.993473692330493
264,9.872332854289608,39.595764381504274,33.045613734026965
265,9.548974389967984,38.29884441810567,34.31188721620353
266,9.295927096055014,37.283927156396686,35.83219383768367
267,8.999709284460085,36.09586240547804,37.20088775822427
268,9.60573736554037,38.52650827826216,42.579412508268106
269,10.33711081042238,41.45988694628936,49.15423495990914
270,9.944733668471086,39.88614818659582,50.763174202369335
271,9.750311723551155,39.10636435685,53.4846201078672
272,9.269214676723593,37.176789494253605,54.71935655850465
273,8.935970508853506,35.84022013954825,56.87863791805865
274,8.462763223409528,33.94228938147929,58.218803063687474
275,7.110579825967372,33.452647945096146,59.236137618855615
276,7.48318178238886,35.205602328127256,57.599426690944455
277,8.00352716299014,37.65363487303207,57.07094649468907
278,8.347989245596237,39.274201558434356,55.263950885752664
279,8.691418522998715,40.889909277378486,53.50593016989642
280,8.972794965591834,42.213681361300004,51.43222391100819
281,9.219487419686283,43.37427810861388,49.24820758438691
282,9.276584513100591,43.642898813454536,46.20319537575157
283,8.023848620733274,37.7492398149989,37.2684215751252
284,8.335733423264212,39.2165424476747,36.0995962130604
285,8.538443009952385,40.1702160726878,34.459843755295374
286,8.727578247746909,41.06002740717929,32.79628679059782
287,8.897996424522166,41.861781892838586,31.093839846271827
288,9.068207008102657,42.66255972930327,29.41913865159599
289,9.207384110451214,43.317336515562246,27.672383978257958
290,8.992036891238257,42.304207504060514,24.970000000000006
291,9.276051164013936,43.6403896032826,23.722398067571067
292,9.459348762864826,44.5027370058316,22.1903474504631
293,10.31546656184586,48.53045458017819,22.08986708544671
294,11.348509004035344,53.390537158071986,22.053090154394734
295,12.298735489022073,57.86100129016443,21.530168022350853
296,12.504809991476804,58.83050559920875,19.542234724271676
297,12.62300251193896,59.38655768969016,17.409255393401665
298,9.63112892029022,54.62084634803624,14.861389569786741
299,9.394046906918488,53.276287435842775,16.53946733616522
300,9.288091265004715,52.67538313017128,18.417390497641357
301,8.446167521847922,47.90059631210167,18.67097017131015
302,8.022569874942816,45.49825467837589,19.610795338876645
303,7.966509572500179,45.1803209043307,21.392936409314206
304,7.839746472406611,44.46141163937166,23.003698621802837
305,7.883889300763031,44.71175805929594,25.166467386987357
306,7.704245136041961,43.69294537391292,26.658370757344404
307,7.594793063271839,43.07221182349225,28.40292567603366
308,7.408081046369888,42.01331535653206,29.871860805162484
309,7.326548977650262,41.55092401748663,31.793887673122715
310,6.86085698260098,38.90985347242214,31.99464868097374
311,7.07298131846855,40.11287036192636,35.40750579461768
312,6.934103768380858,39.325256636960994,37.23711045941242
313,6.850331583428996,38.85016096745385,39.44948732239749
314,7.118693398764911,40.37211645184802,43.96167100432834
315,7.528061894911163,42.693760561566506,49.87120906112077
316,7.358938033273079,41.7346114797949,52.33300904451242
317,6.93071072241383,39.30601371705506,52.965507026336454
318,6.76287414861098,38.35416520738003,55.62042380722255
319,6.584351595316126,37.341713496487195,58.38824494036042
320,6.1916143437893885,35.11438986201698,59.34169222760724
321,4.942036815091924,35.164419121013154,61.505124176770835
322,5.529813034490622,39.34666423606011,63.58664624980882
323,5.681974806098816,40.4293514986654,60.528033172243596
324,5.875973868365707,41.809726552490154,58.111690705952476
325,6.01926704555613,42.829310486895125,55.35775544087221
326,6.286266004037543,44.7291067919819,53.829943017970585
327,6.366023730845412,45.2966125064368,50.80138026963467
328,6.59922386515224,46.955917681339535,49.10213477111633
329,6.687531743895911,47.58426088800022,46.40317914666102
330,6.540645683677072,46.539112262478795,42.31581954613419
331,6.5247021740721936,46.4256682969677,39.338601712816214
332,6.28847207570913,44.744803807559315,35.302028995173245
333,6.248933912928707,44.4634751612328,32.62208150223226
334,6.2524275570432115,44.48833373078593,30.30266343907977
335,6.309642337505058,44.89543804735701,28.329483865907136
336,6.369875254465045,45.32401752098498,26.425000000000008
337,6.423071122847434,45.70252579222897,24.539278586818515
338,6.493315720581474,46.202342076106824,22.75584622982101
339,6.578272970727244,46.80684432149105,21.044553912741904
340,6.685513294490609,47.569898874215575,19.4083676048784
341,6.757399292296677,48.08139432646825,17.672180805637307
342,6.848383211189946,48.728778548185275,15.988539288959782
343,6.781397974923299,48.25215382620682,13.972057566363686
344,5.182622879822605,49.30936290742489,13.285181585112388
345,5.137998820997133,48.88479334833268,15.02790562274867
346,5.1778924977600775,49.26435632847428,17.056515612010443
347,5.112516254216897,48.64234292075644,18.774896876678287
348,5.071701263624486,48.25401422506457,20.595437782669617
349,4.970743363081766,47.29346396476799,22.1747801935345
350,4.671678823580747,44.44805494062105,22.772163466935666
351,4.854542923730055,46.18789063503502,25.7433908350805
352,4.901031424600391,46.63019917524584,28.172582697579962
353,4.947809532776401,47.07526314491145,30.73942713624813
354,5.217113237391146,49.63751673948844,34.94801226686924
355,5.590665148329596,53.19162576272815,40.30355210049268
356,5.767604989088975,54.87509589418499,44.681747764538464
357,5.70995923005342,54.32663313348043,47.485552518332916
358,5.735839308508199,54.572865632003065,51.17033695548926
359,5.549371913083787,52.79874687310558,53.08957713148599
360,5.596126881478832,53.243590682461694,57.41126557710488
361,5.35790867430796,50.97709583980651,58.965459502805174
362,5.244790359142611,49.90084696287577,61.96184750696429
363,5.076578722996701,48.300420151142504,64.44988566081653
364,4.752637880340383,45.218328912502315,64.93418255078838
365,4.58630346682067,43.6357626809964,67.56330095368337
366,4.257361832159179,40.50609208465924,67.78479013952304
367,2.711434134434147,38.77531463359936,67.32481489020226
368,2.9339358008367245,41.95723670638487,67.30957739193553
369,3.1034227840695676,44.38101348845469,65.95822927247912
370,3.2006025780515897,45.77074928908762,63.1518665809084
371,3.433562564428954,49.10223230543846,63.00145975085742
372,3.600090954587111,51.483699235357776,61.50570833802275
373,3.76583513617921,53.85395146029825,59.95692451951617
374,3.9128961591898337,55.95702206974381,58.086688877346084
375,4.033858288713409,57.68686111376162,55.84358640119879
376,4.1657950990220485,59.573645404960594,53.771335526997845
377,4.30324610297509,61.53928633914304,51.76368620805702
378,4.43488693450641,63.42183793662847,49.67156782927412
379,4.553109055587505,65.1124930343698,47.42251415495674
380,4.666940529390307,66.74035895073332,45.12686731008927
381,4.773957371590593,68.27077109488683,42.76448462361964
382,4.753732016640279,67.98153504381884,39.345000000000006
383,4.222084340170043,60.37861905646164,32.18227562897282
384,3.905377648061416,55.84950235134893,27.306138733491636
385,3.752807046006234,53.66764109077217,23.952720910733873
386,3.6225630383577068,51.80506500545394,20.98171529722523
387,3.569833592057148,51.050998792008436,18.626417005515925
388,3.557940171942588,50.88091496029925,16.572581408328432
389,3.5780135129110193,51.16797711014597,14.708009306395075
390,1.8186720439700708,52.07995328968461,13.963287483280995
391,1.9283817692554373,55.22162877055545,16.89323709887973
392,1.9656981520400612,56.290230159578165,19.39409496101283
393,2.0809795757156655,59.59145820676786,22.888960937458336
394,2.21856328010714,63.531340013323906,26.983891733469243
395,2.433588011998011,69.68884269784188,32.516249058329414
396,2.5087994021174285,71.84261511506169,36.62795351898664
397,2.4641853717575395,70.56503644170424,39.1386806424868
398,2.409031385661313,68.98563292629028,41.47601617250666
399,2.354412897156701,67.4215640555422,43.810763976608776
400,2.296759443464149,65.77058515296744,46.08113089644305
401,2.2473175336817803,64.35475410164848,48.52434531674966
402,2.1882031955234433,62.66194094149442,50.773569149900894
403,2.1245024902806264,60.837791411860785,52.917721278374316
404,2.058755846066309,58.95505385563786,55.00998772264113
405,1.9905009249805872,57.00048864762171,57.035232970506925
406,1.914584577236954,54.826528885321146,58.83009175824607
407,1.8433674197706609,52.78713632602709,60.76166830373538
408,1.7495697849106706,50.101123496837985,61.9074472896623
409,1.6787731003817208,48.07377170707631,63.834936318080125
410,1.5901924997137753,45.53715519039623,65.0734383983175
411,1.5073049167802324,43.16356537150263,66.50657603807213
412,1.4232264206893468,40.75587226179741,67.87050686959326
413,2.45664147908959e-15,40.11999999999999,69.48987839966335
414,2.5776847329378675e-15,42.0967863506858,67.36894075866648
415,2.7142594936895002e-15,44.327221458126104,65.71780837643814
416,2.851243967439553e-15,46.56434768660972,64.09032629438333
417,3.024165066869893e-15,49.388363550624305,63.21422265433123
418,3.1334009930564773e-15,51.17232160714539,60.98479811670184
419,3.2798432427938356e-15,53.5639050390266,59.48874327946541
420,3.4202841781067213e-15,55.857479568607964,57.84211334523094
421,3.552819663007573e-15,58.021948295315596,56.03114416122271
422,3.671302784977247e-15,59.95692451951617,53.98545732103269
423,3.783493918965012e-15,61.789144781976766,51.847248597316266
424,3.873167358828488e-15,63.253623192011574,49.41914662439059
425,3.994249232755804e-15,65.231040256452,47.39312489234211
426,4.095632297536177e-15,66.88675135374078,45.11568345201986
427,4.188510005677767e-15,68.40355943597731,42.743287853050305
428,4.281011951113087e-15,69.91423084751773,40.36500000000001
429,4.363041236657515e-15,71.2538707437154,37.88635511682139
430,4.4391442808843594e-15,72.49672777449081,35.35901670000699
431,4.5120015094895215e-15,73.68657661345219,32.807377630494045
432,4.5804970320156405e-15,74.80519338644842,30.22325995679578
433,4.484634710207932e-15,73.23964286405369,26.65704997080263
434,4.438703401761931e-15,72.4895276720166,23.553275311258496
435,3.916564558538595e-15,63.96235324773575,18.340909656063126
436,-2.1790354202451336,62.399410206584115,16.73006307542694
437,0.0,0.0,0.0
438,0.0,0.0,0.0
439,0.0,0.0,0.0
440,0.0,0.0,0.0
441,0.0,0.0,0.0
442,0.0,0.0,0.0
443,0.0,0.0,0.0
444,0.0,0.0,0.0
445,0.0,0.0,0.0
446,0.0,0.0,0.0
447,0.0,0.0,0.0
448,0.0,0.0,0.0
449,0.0,0.0,0.0
450,0.0,0.0,0.0
451,0.0,0.0,0.0
452,0.0,0.0,0.0
453,0.0,0.0,0.0
454,0.0,0.0,0.0
455,0.0,0.0,0.0
456,0.0,0.0,0.0
457,0.0,0.0,0.0
458,0.0,0.0,0.0
459,0.0,0.0,0.0
460,0.0,0.0,0.0
461,0.0,0.0,0.0
462,0.0,0.0,0.0
463,0.0,0.0,0.0
464,0.0,0.0,0.0
465,0.0,0.0,0.0
466,0.0,0.0,0.0
467,0.0,0.0,0.0
468,0.0,0.0,0.0
469,0.0,0.0,0.0
470,0.0,0.0,0.0
471,0.0,0.0,0.0
472,0.0,0.0,0.0
473,0.0,0.0,0.0
474,0.0,0.0,0.0
475,0.0,0.0,0.0
476,0.0,0.0,0.0
477,0.0,0.0,0.0
478,0.0,0.0,0.0
479,0.0,0.0,0.0
480,0.0,0.0,0.0
481,0.0,0.0,0.0
482,0.0,0.0,0.0
483,0.0,0.0,0.0
484,0.0,0.0,0.0
485,0.0,0.0,0.0
486,0.0,0.0,0.0
487,0.0,0.0,0.0
488,0.0,0.0,0.0
489,0.0,0.0,0.0
490,0.0,0.0,0.0
491,0.0,0.0,0.0
492,0.0,0.0,0.0
493,0.0,0.0,0.0
494,0.0,0.0,0.0
495,0.0,0.0,0.0
496,0.0,0.0,0.0
497,0.0,0.0,0.0
498,0.0,0.0,0.0
499,0.0,0.0,0.0
500,0.0,0.0,0.0
501,0.0,0.0,0.0
502,0.0,0.0,0.0
503,0.0,0.0,0.0
504,0.0,0.0,0.0
505,0.0,0.0,0.0
506,0.0,0.0,0.0
507,0.0,0.0,0.0
508,0.0,0.0,0.0
509,0.0,0.0,0.0
510,0.0,0.0,0.0
511,0.0,0.0,0.0
512,0.0,0.0,0.0
513,0.0,0.0,0.0
514,0.0,0.0,0.0
515,0.0,0.0,0.0
516,0.0,0.0,0.0
517,0.0,0.0,0.0
518,0.0,0.0,0.0
519,0.0,0.0,0.0
520,0.0,0.0,0.0
521,0.0,0.0,0.0
522,0.0,0.0,0.0
523,0.0,0.0,0.0
524,0.0,0.0,0.0
525,0.0,0.0,0.0
526,0.0,0.0,0.0
527,0.0,0.0,0.0
528,0.0,0.0,0.0
529,0.0,0.0,0.0
530,0.0,0.0,0.0
531,0.0,0.0,0.0
532,0.0,0.0,0.0
533,0.0,0.0,0.0
534,0.0,0.0,0.0
535,0.0,0.0,0.0
536,0.0,0.0,0.0
537,0.0,0.0,0.0
538,0.0,0.0,0.0
539,0.0,0.0,0.0
540,0.0,0.0,0.0
541,0.0,0.0,0.0
542,0.0,0.0,0.0
543,0.0,0.0,0.0
544,0.0,0.0,0.0
545,0.0,0.0,0.0
546,0.0,0.0,0.0
547,0.0,0.0,0.0
548,0.0,0.0,0.0
549,0.0,0.0,0.0
550,0.0,0.0,0.0
551,0.0,0.0,0.0
552,0.0,0.0,0.0
553,0.0,0.0,0.0
554,0.0,0.0,0.0
555,0.0,0.0,0.0
556,0.0,0.0,0.0
557,0.0,0.0,0.0
558,0.0,0.0,0.0
559,0.0,0.0,0.0
560,0.0,0.0,0.0
561,0.0,0.0,0.0
562,0.0,0.0,0.0
563,0.0,0.0,0.0
564,0.0,0.0,0.0
565,0.0,0.0,0.0
566,0.0,0.0,0.0
567,0.0,0.0,0.0
568,0.0,0.0,0.0
569,0.0,0.0,0.0
570,0.0,0.0,0.0
571,0.0,0.0,0.0
572,0.0,0.0,0.0
573,0.0,0.0,0.0
574,0.0,0.0,0.0
575,0.0,0.0,0.0
576,0.0,0.0,0.0
577,0.0,0.0,0.0
578,0.0,0.0,0.0
579,0.0,0.0,0.0
580,0.0,0.0,0.0
581,0.0,0.0,0.0
582,0.0,0.0,0.0
583,0.0,0.0,0.0
584,0.0,0.0,0.0
585,0.0,0.0,0.0
586,0.0,0.0,0.0
587,0.0,0.0,0.0
588,0.0,0.0,0.0
589,0.0,0.0,0.0
590,0.0,0.0,0.0
591,0.0,0.0,0.0
592,0.0,0.0,0.0
593,0.0,0.0,0.0
594,0.0,0.0,0.0
595,0.0,0.0,0.0
596,0.0,0.0,0.0
597,0.0,0.0,0.0
598,0.0,0.0,0.0
599,0.0,0.0,0.0
600,0.0,0.0,0.0
601,0.0,0.0,0.0
602,0.0,0.0,0.0
603,0.0,0.0,0.0
604,0.0,0.0,0.0
605,0.0,0.0,0.0
606,0.0,0.0,0.0
607,0.0,0.0,0.0
608,0.0,0.0,0.0
609,0.0,0.0,0.0
610,0.0,0.0,0.0
611,0.0,0.0,0.0
612,0.0,0.0,0.0
613,0.0,0.0,0.0
614,0.0,0.0,0.0
615,0.0,0.0,0.0
616,0.0,0.0,0.0
